ID,Sales
T1196317,54811.48046875
T1208067,49037.33984375
T1193865,50878.25
T1198362,72853.5703125
T1197029,30572.978515625
T1198856,55029.6875
T1202765,50993.4140625
T1204374,43447.7734375
T1196390,54970.8046875
T1193524,59428.66015625
T1202443,47300.7890625
T1203174,58641.09765625
T1202816,34261.8828125
T1189285,26921.564453125
T1208871,33665.8359375
T1197543,34598.54296875
T1194502,43666.79296875
T1201243,61117.95703125
T1193660,43976.125
T1199332,62036.01953125
T1210238,47159.25
T1197607,36938.6875
T1207851,28668.84375
T1209350,46612.7421875
T1202644,53170.87890625
T1194721,44684.94921875
T1190278,70191.546875
T1191966,30813.080078125
T1193781,46735.0703125
T1207656,42403.21875
T1205250,35808.90625
T1205756,43253.60546875
T1203003,35939.39453125
T1201184,37468.62109375
T1209343,100533.046875
T1201601,55424.91796875
T1192467,28410.576171875
T1199084,57725.36328125
T1198476,38340.51953125
T1205009,68699.375
T1202159,32333.37890625
T1191651,56153.015625
T1198867,39061.9609375
T1207902,26648.9453125
T1210604,35593.3046875
T1208373,35640.23828125
T1195396,47685.578125
T1207620,57520.52734375
T1193710,35344.1484375
T1199151,64760.44921875
T1199413,35997.00390625
T1190859,55719.30859375
T1191534,38701.765625
T1197237,20327.482421875
T1190561,47063.79296875
T1202854,48285.39453125
T1210365,35161.6796875
T1195670,35515.97265625
T1199082,93139.28125
T1193334,42990.4296875
T1195533,29838.38671875
T1198070,60911.078125
T1203867,79422.6328125
T1193720,38623.2890625
T1207598,42139.1484375
T1189388,57776.5078125
T1192962,37135.5859375
T1210352,34659.5
T1200335,49094.23046875
T1209087,48987.09765625
T1198179,23055.18359375
T1196217,59768.9375
T1200299,38262.453125
T1204573,35538.58984375
T1204775,33727.72265625
T1206904,67585.671875
T1210329,29685.224609375
T1190924,40267.1640625
T1198923,71045.9921875
T1192696,39571.87890625
T1209168,69831.265625
T1189166,25939.705078125
T1205693,35141.0859375
T1205517,48580.11328125
T1210011,45710.3671875
T1194314,34029.1875
T1199396,47629.26953125
T1196655,40951.51171875
T1205500,35129.52734375
T1202831,43110.5078125
T1209401,84242.9765625
T1208557,49540.96484375
T1199907,76561.0546875
T1200243,61649.27734375
T1195391,76381.5859375
T1202583,34950.10546875
T1193013,49572.3671875
T1205521,35354.85546875
T1210215,45162.9609375
T1203669,66668.2734375
T1197535,36384.875
T1204106,36673.3203125
T1189311,49416.87890625
T1193272,55909.734375
T1198136,35098.12890625
T1188482,45183.875
T1206222,30512.365234375
T1204595,61424.37890625
T1193851,41350.2109375
T1199139,44751.15234375
T1195016,33692.33984375
T1199837,46305.70703125
T1202131,69998.265625
T1205956,43477.265625
T1196427,23443.982421875
T1190538,31268.099609375
T1193305,32225.537109375
T1195300,21668.419921875
T1193622,51535.640625
T1206189,22851.5390625
T1204402,36050.875
T1189709,32324.126953125
T1189530,30999.646484375
T1200775,71537.390625
T1198528,63278.1953125
T1193805,32358.34375
T1202437,21691.302734375
T1210367,43636.18359375
T1194103,80077.5703125
T1207789,42532.59765625
T1206724,46945.91796875
T1197271,45304.0703125
T1191521,54114.52734375
T1188652,68951.1171875
T1207557,60765.08984375
T1194651,34398.9375
T1205202,34018.96484375
T1198669,41526.5078125
T1208805,59130.23828125
T1188478,39484.6328125
T1206603,94368.328125
T1208662,85532.0859375
T1206941,54082.87890625
T1192687,33316.21484375
T1203130,49566.8984375
T1191584,54193.390625
T1204100,43867.828125
T1201953,36534.7734375
T1195230,35276.68359375
T1193206,18749.205078125
T1198479,36540.37109375
T1205487,34017.72265625
T1203115,68722.0703125
T1195247,29440.083984375
T1199071,50300.3203125
T1190965,38372.64453125
T1210415,41934.42578125
T1196714,39873.77734375
T1189749,35893.5078125
T1197463,18918.26171875
T1204663,52060.41015625
T1201764,44012.19921875
T1210565,36682.4140625
T1189230,56176.609375
T1202613,48176.3203125
T1201756,36532.8515625
T1199155,51573.2421875
T1208264,41854.15234375
T1191829,42384.34765625
T1196035,32783.2421875
T1208317,35628.8125
T1197652,32453.201171875
T1207695,45812.3671875
T1209772,40800.28515625
T1208113,63275.48828125
T1205156,21544.18359375
T1204608,29821.791015625
T1206930,54323.8984375
T1196169,22827.296875
T1191254,48709.5390625
T1201219,50759.5390625
T1209579,53006.16015625
T1209052,70882.6640625
T1208242,30946.224609375
T1206253,34475.5390625
T1210525,27978.365234375
T1196137,41424.9609375
T1189812,38471.72265625
T1200132,102560.609375
T1202010,37522.890625
T1207571,79202.2578125
T1195915,59592.0390625
T1207211,67249.4453125
T1206805,40704.3671875
T1193930,44158.859375
T1206648,53542.75
T1196801,34913.48828125
T1192081,37283.3359375
T1209103,29070.349609375
T1206138,31029.451171875
T1192052,32769.09375
T1191286,24568.451171875
T1204964,72275.7109375
T1203807,101046.8515625
T1204566,57990.36328125
T1210273,31620.68359375
T1198535,38005.265625
T1191786,29493.53125
T1194876,45918.05859375
T1207281,34477.12109375
T1196862,55606.23828125
T1205683,36176.765625
T1201191,117057.3671875
T1190057,31764.28515625
T1190176,47752.203125
T1195579,34396.75
T1190762,46385.7890625
T1190003,27377.70703125
T1206399,63380.76171875
T1208985,32871.01171875
T1194344,40551.69921875
T1199219,62170.3125
T1205376,64542.1171875
T1194947,48029.73828125
T1205345,47470.05078125
T1196884,47790.58203125
T1195697,32709.607421875
T1198258,36751.95703125
T1199094,54558.57421875
T1205191,44148.23046875
T1210493,37740.80859375
T1194364,42270.52734375
T1199695,58679.98828125
T1188816,38646.91015625
T1205151,36104.67578125
T1206349,39536.54296875
T1199196,74853.2265625
T1192011,32531.380859375
T1195225,35039.796875
T1207144,39870.65234375
T1193514,38313.1796875
T1203791,41343.72265625
T1205300,43323.7890625
T1210039,46179.90234375
T1207477,64043.80859375
T1205483,34735.1953125
T1191762,50195.97265625
T1198883,54507.0703125
T1190523,27856.20703125
T1196179,50943.98828125
T1199354,51393.87890625
T1201929,36107.5546875
T1205968,24535.89453125
T1197445,42896.4140625
T1192055,44815.39453125
T1189100,50117.078125
T1189404,31216.279296875
T1209199,56667.16796875
T1191831,41918.015625
T1195864,56742.4921875
T1210323,35652.59765625
T1204390,90842.6484375
T1198449,38707.27734375
T1195544,70993.921875
T1195422,30246.966796875
T1188675,53317.91796875
T1199572,42604.8828125
T1198275,78948.1875
T1197194,27727.228515625
T1202927,51819.25
T1196048,51239.765625
T1195539,47618.5546875
T1189149,42350.859375
T1207085,35461.07421875
T1210541,20779.279296875
T1189822,32162.875
T1196740,35163.0546875
T1196837,54898.8203125
T1188929,37880.109375
T1199620,95169.5703125
T1203993,37909.41015625
T1189218,36956.98828125
T1192004,27732.138671875
T1188424,39174.65625
T1192417,70510.7890625
T1202197,53197.5
T1208363,40059.4765625
T1193699,38839.3671875
T1203442,31998.240234375
T1200192,72055.40625
T1190960,39491.80078125
T1205930,31375.326171875
T1192568,38265.80078125
T1208821,52787.7578125
T1203429,44445.5078125
T1200209,62266.48828125
T1205226,34682.24609375
T1195599,42254.1796875
T1196682,35084.99609375
T1196888,35527.42578125
T1199403,85144.53125
T1201504,60953.07421875
T1205876,57561.8828125
T1208062,31292.369140625
T1205989,21978.177734375
T1205705,36446.87109375
T1196204,62253.16796875
T1196469,34461.65234375
T1203790,32657.0859375
T1204817,45180.62890625
T1207285,47035.41796875
T1199996,54699.97265625
T1198893,41454.61328125
T1194985,61474.484375
T1208599,35092.98828125
T1203829,57268.58203125
T1189557,21963.796875
T1193512,68215.7734375
T1196766,28085.3828125
T1195522,63419.828125
T1197606,32297.65625
T1190524,45276.703125
T1191301,68861.9921875
T1193848,70139.9296875
T1206333,54399.04296875
T1202386,47424.7734375
T1190712,46459.26953125
T1191797,28388.552734375
T1197818,38499.125
T1197996,23294.611328125
T1188750,33164.8515625
T1199574,51196.51953125
T1210203,25475.876953125
T1191123,61620.32421875
T1198083,33095.10546875
T1204280,92752.46875
T1203223,56428.08203125
T1194391,72600.8203125
T1203960,42571.2734375
T1209614,47569.98828125
T1189288,58530.18359375
T1200748,55987.19921875
T1208692,42901.015625
T1190656,37726.0859375
T1195147,35043.6640625
T1206886,57444.44921875
T1190266,44631.5859375
T1192389,80033.65625
T1208783,31502.544921875
T1193886,44760.51953125
T1202606,44853.75
T1191805,42220.3203125
T1202926,43426.15234375
T1191902,42311.9453125
T1208114,34277.60546875
T1193388,32155.8125
T1206384,30839.552734375
T1206386,39655.3984375
T1203476,51159.40234375
T1201640,36847.29296875
T1191896,31719.013671875
T1189570,41925.6796875
T1196298,61173.62890625
T1189433,49609.203125
T1189630,42126.640625
T1204482,67320.640625
T1199306,51783.0078125
T1204065,58403.00390625
T1198323,39016.7109375
T1192357,33155.84375
T1208617,22934.34375
T1200411,48188.0703125
T1201496,51998.96484375
T1202799,41121.1796875
T1190124,62888.90234375
T1190338,46010.14453125
T1207503,31179.548828125
T1209647,35444.30859375
T1209948,34228.60546875
T1209719,30660.349609375
T1206701,95389.4609375
T1192249,23934.1796875
T1208788,38938.8984375
T1206674,43217.25
T1189498,24783.169921875
T1194627,60861.90234375
T1198751,74251.9296875
T1197736,36812.1640625
T1207728,28216.20703125
T1195652,47507.77734375
T1198035,35934.62109375
T1196414,73303.7421875
T1196534,41062.61328125
T1201146,81223.9296875
T1196232,71825.046875
T1198690,52437.69921875
T1191479,52473.07421875
T1204658,61001.5
T1202267,50591.5078125
T1197090,41518.7109375
T1190220,44882.0859375
T1192916,31442.369140625
T1195935,37004.5625
T1192561,24153.279296875
T1200621,31177.189453125
T1197571,42273.27734375
T1191109,44564.0234375
T1198370,21542.5
T1199502,35560.24609375
T1193079,42883.109375
T1200285,52429.16796875
T1209431,39645.6171875
T1206638,85292.8359375
T1189579,18431.375
T1198825,70759.9609375
T1191035,48143.15234375
T1205936,43042.09765625
T1190269,54148.140625
T1195645,42202.1171875
T1191041,33994.62109375
T1191937,26999.689453125
T1194875,34679.61328125
T1204362,71146.9765625
T1190349,46973.203125
T1201527,33482.26171875
T1207451,41387.90234375
T1206407,104644.1796875
T1191925,23681.50390625
T1207139,48645.52734375
T1188640,25798.21484375
T1190520,46836.6484375
T1188885,41940.234375
T1188978,22852.80859375
T1198529,55915.859375
T1209101,23836.236328125
T1209927,47345.3671875
T1197725,62163.21875
T1203122,64130.2578125
T1200148,56268.05859375
T1197450,52963.8828125
T1189329,41973.9453125
T1195372,28248.384765625
T1194104,29278.41015625
T1207771,29150.080078125
T1202295,52836.12890625
T1202208,57501.97265625
T1200106,25122.63671875
T1206402,59092.7578125
T1191665,36647.0703125
T1204745,30098.193359375
T1200832,60513.3203125
T1195982,61862.59765625
T1189684,20695.759765625
T1197341,33147.27734375
T1209026,90281.109375
T1203562,61614.14453125
T1196626,46201.66015625
T1193000,42725.6328125
T1206970,42795.58984375
T1203387,69769.8828125
T1200611,72330.9140625
T1190959,45840.41796875
T1203252,45696.75390625
T1198653,82020.78125
T1209348,44646.8671875
T1200740,64062.171875
T1189043,49828.23828125
T1192863,39554.5
T1197800,37509.37890625
T1208382,71178.328125
T1210249,58711.93359375
T1201975,31588.724609375
T1191164,39490.890625
T1192402,43394.76953125
T1194229,40661.85546875
T1204947,51149.359375
T1199964,65045.33984375
T1188861,38053.2890625
T1200938,41761.80859375
T1190566,46499.6796875
T1208726,59210.80859375
T1190593,55632.07421875
T1205769,54745.77734375
T1191931,42210.65234375
T1189079,36112.0390625
T1204083,78104.8046875
T1202286,63454.47265625
T1202735,43032.66796875
T1188678,49127.3671875
T1197328,32811.29296875
T1200194,34859.6484375
T1193658,49724.27734375
T1207186,40180.48828125
T1205057,37543.8984375
T1205884,31449.55859375
T1188443,39177.6953125
T1196853,42307.66796875
T1201482,43899.765625
T1205597,47801.79296875
T1196784,35389.3203125
T1195720,35684.09765625
T1195665,34926.58984375
T1206999,36697.80859375
T1199282,38694.3125
T1207452,42049.8203125
T1188814,38328.58984375
T1191663,43488.390625
T1204910,36711.5234375
T1189662,27039.20703125
T1193842,68931.2109375
T1190686,63420.0390625
T1196002,36953.453125
T1202288,59597.296875
T1189255,43693.8671875
T1194339,34538.93359375
T1201951,48153.98046875
T1200816,41492.828125
T1194622,34048.21484375
T1202543,47181.46484375
T1209302,58139.6484375
T1200336,34441.62890625
T1207262,53363.53515625
T1209592,56429.375
T1202092,37876.17578125
T1209086,28636.18359375
T1194626,33869.2578125
T1201067,79068.03125
T1205867,48753.48828125
T1197978,35673.84375
T1208506,81378.9765625
T1194700,26774.43359375
T1205739,56335.50390625
T1195346,26160.3515625
T1206118,29102.951171875
T1197548,50411.1640625
T1189667,61556.8828125
T1202422,42239.76953125
T1207950,74983.7109375
T1197046,24927.154296875
T1207109,29202.982421875
T1191842,25785.771484375
T1193073,68223.46875
T1192336,68819.3515625
T1208094,64798.9453125
T1192315,32785.59375
T1202976,52610.84375
T1209897,19229.923828125
T1194894,44229.390625
T1206137,45101.984375
T1189964,34414.24609375
T1199108,84266.984375
T1195231,69978.796875
T1191839,30992.236328125
T1210554,65174.359375
T1189379,30928.80859375
T1201303,124271.890625
T1199738,35001.71875
T1193006,48018.83984375
T1193230,28281.138671875
T1206712,66139.265625
T1188804,31647.802734375
T1205866,67901.2578125
T1190350,44906.09765625
T1208835,62457.5703125
T1200994,41910.21484375
T1204692,36041.91796875
T1209620,53724.33203125
T1205251,58733.64453125
T1204673,31745.57421875
T1210130,35767.44921875
T1193913,24865.951171875
T1198374,39163.0234375
T1208984,55621.171875
T1192651,32985.609375
T1198542,62795.046875
T1207222,30249.396484375
T1194067,51950.25390625
T1202038,26220.162109375
T1196727,40792.98046875
T1201831,33472.4296875
T1191770,57389.26953125
T1203803,38465.7890625
T1191697,74245.6015625
T1207254,78610.03125
T1207961,35154.0390625
T1208337,34729.16015625
T1191691,59396.8984375
T1206501,41913.9609375
T1204754,35949.984375
T1202499,49782.578125
T1197531,63967.33984375
T1190302,44651.5390625
T1204395,69001.90625
T1194000,39114.0078125
T1197408,29348.392578125
T1193057,27004.912109375
T1205187,21298.9296875
T1205355,48855.1484375
T1197210,43662.3671875
T1202269,52954.640625
T1193779,70970.53125
T1201857,46253.54296875
T1201762,59776.12890625
T1193719,50976.26953125
T1200025,72501.71875
T1190016,36716.87109375
T1192501,32980.23828125
T1204282,27754.1328125
T1194912,45553.82421875
T1191613,70053.0390625
T1194732,55239.5234375
T1210005,60530.796875
T1189651,31761.166015625
T1196394,29959.544921875
T1210413,49148.9140625
T1189877,60678.69921875
T1204454,22242.072265625
T1208060,49186.640625
T1190970,40415.66015625
T1196601,53555.79296875
T1195261,35099.9140625
T1196445,32123.125
T1208181,35617.6875
T1206527,32000.603515625
T1190290,32831.0546875
T1188487,38802.0234375
T1193146,58953.21484375
T1198196,48948.41015625
T1205751,34691.26953125
T1196105,41532.00390625
T1209209,63358.796875
T1190214,79041.03125
T1203956,35824.61328125
T1191255,52609.65234375
T1204557,32363.576171875
T1208008,69887.1015625
T1205426,21184.21875
T1190255,44572.7890625
T1208219,62069.16796875
T1194136,37294.55078125
T1190465,31108.234375
T1196829,40310.78515625
T1210040,42584.0234375
T1193778,29529.509765625
T1199416,39265.09765625
T1195170,44635.4140625
T1193723,38251.98828125
T1199235,63192.484375
T1190504,55306.14453125
T1209415,69921.796875
T1192808,31927.625
T1189154,58804.21875
T1201041,45530.1953125
T1196684,34673.4375
T1191160,36863.03515625
T1206544,97698.5859375
T1200983,71287.3046875
T1199881,55856.5546875
T1201626,69002.125
T1198742,32066.353515625
T1201151,68874.1875
T1194706,28491.244140625
T1205770,25205.55859375
T1188932,65516.078125
T1189969,29405.50390625
T1202730,45884.4140625
T1210165,48553.18359375
T1205559,64774.62890625
T1207653,44557.10546875
T1199984,41908.3671875
T1205695,63773.18359375
T1189989,34760.359375
T1195143,35256.66015625
T1198912,63061.25
T1210564,34694.6953125
T1189116,47380.140625
T1200960,51786.10546875
T1192075,51631.66015625
T1195733,48210.58203125
T1207048,51932.4375
T1196449,40812.73046875
T1203264,58300.6875
T1201750,42130.2578125
T1205237,29680.796875
T1188797,59500.91796875
T1190478,62236.1796875
T1189682,31831.58984375
T1205083,51298.140625
T1209513,48057.1640625
T1195602,52976.9296875
T1192970,51285.51953125
T1194283,68186.4296875
T1199008,73955.8203125
T1202703,50926.6796875
T1201019,38333.24609375
T1190042,28548.13671875
T1205393,34510.04296875
T1202949,31445.271484375
T1204988,59892.328125
T1206294,55354.578125
T1205873,42999.1953125
T1204200,79267.25
T1192952,48161.5
T1200962,63447.84375
T1195564,35237.84375
T1197122,57612.890625
T1196459,54296.84375
T1200382,29330.669921875
T1201009,37972.8359375
T1201632,113200.546875
T1196003,31784.9765625
T1193909,33281.71484375
T1196520,94596.578125
T1204234,62315.25390625
T1198605,71968.375
T1208427,64320.41796875
T1205303,49639.078125
T1207772,43308.65234375
T1209971,45840.33984375
T1210563,48517.22265625
T1203171,69490.8984375
T1197397,33682.10546875
T1195781,30966.8671875
T1209582,29911.755859375
T1206814,64765.46875
T1192401,59816.97265625
T1190707,33812.7421875
T1191632,42971.5390625
T1198701,54962.7890625
T1192046,39622.40234375
T1204038,83146.3671875
T1198463,43595.25
T1200563,86633.484375
T1205112,36791.16796875
T1202344,46037.27734375
T1209536,66683.515625
T1210200,21039.044921875
T1200368,35270.265625
T1198866,41714.52734375
T1196715,61541.0703125
T1207050,51491.52734375
T1193629,50760.08984375
T1201966,69016.546875
T1196391,53571.75390625
T1197088,41297.40625
T1190680,42404.07421875
T1195379,61766.77734375
T1193928,39613.77734375
T1188590,40721.8984375
T1193873,39094.625
T1198017,36025.890625
T1202473,52124.28515625
T1191819,44342.51953125
T1189106,27892.9375
T1208340,31711.3984375
T1207176,27552.72265625
T1199959,59154.6484375
T1208978,47789.5078125
T1197348,28717.21484375
T1197071,41844.25390625
T1197568,50006.98828125
T1202716,36430.18359375
T1196171,61065.8828125
T1189459,59231.4921875
T1207562,50594.5390625
T1203947,30363.822265625
T1193829,67282.046875
T1192362,24575.375
T1191853,31651.44140625
T1189650,39279.7734375
T1195843,77964.8203125
T1195246,72313.328125
T1203913,56129.359375
T1193138,17413.69140625
T1204334,60140.43359375
T1205626,25959.166015625
T1200998,29567.201171875
T1194588,59345.1953125
T1197462,54589.91015625
T1209905,40634.1796875
T1189278,33773.41796875
T1188598,69640.4609375
T1202273,49514.0703125
T1202908,29177.83203125
T1200219,33797.703125
T1207233,60550.12890625
T1209554,26624.552734375
T1189152,42811.60546875
T1207925,26246.619140625
T1197562,61873.13671875
T1195160,77147.5390625
T1189920,48652.828125
T1204746,44354.109375
T1199510,93610.65625
T1208816,93598.6796875
T1196816,48200.16796875
T1193478,26338.6328125
T1194877,35206.140625
T1209139,50283.01953125
T1194671,29282.2265625
T1199003,54820.78515625
T1198949,39499.3515625
T1192647,36935.52734375
T1198507,32398.927734375
T1200408,23448.2578125
T1189264,35466.92578125
T1201800,62701.1484375
T1205199,34519.28515625
T1191934,44733.7578125
T1208013,42332.34765625
T1192785,48173.77734375
T1205933,31305.15234375
T1194936,35289.3203125
T1209068,29445.74609375
T1196311,40119.4375
T1198092,35473.1875
T1191747,40194.7890625
T1201963,41649.84375
T1198234,67024.3046875
T1199212,77214.2890625
T1205624,27144.513671875
T1208905,38918.67578125
T1190071,35127.62109375
T1199148,45192.6640625
T1188857,44070.2890625
T1206216,65961.3203125
T1205557,35346.39453125
T1209736,21602.21875
T1197757,31768.423828125
T1200905,59785.1484375
T1209694,33981.93359375
T1193923,33314.18359375
T1199527,89792.2109375
T1201915,35964.01953125
T1196858,47365.23046875
T1192652,33011.9453125
T1188353,39189.609375
T1190192,54080.66015625
T1207955,80577.5546875
T1201666,77975.3203125
T1194553,34666.9453125
T1205792,30448.28125
T1196625,34839.0234375
T1192804,42695.96875
T1188984,38413.73828125
T1198341,64600.94921875
T1203120,44666.32421875
T1190083,56470.02734375
T1188769,28477.478515625
T1196223,69716.3359375
T1202193,68073.140625
T1209993,34919.04296875
T1192781,49109.2890625
T1209957,28740.6328125
T1201062,61026.91015625
T1202421,40420.94921875
T1210327,30508.669921875
T1208906,70645.609375
T1207584,76826.5390625
T1190201,52453.2890625
T1208474,46698.98046875
T1188548,52915.20703125
T1206169,44412.8984375
T1202272,52233.3671875
T1191339,91173.578125
T1193539,32744.03125
T1205921,36015.0859375
T1196447,40209.54296875
T1201580,31081.197265625
T1199178,87666.0078125
T1202748,21271.23046875
T1205529,35170.42578125
T1206781,72371.78125
T1204936,36752.26171875
T1191859,42073.37890625
T1205829,43516.3046875
T1191198,40827.96484375
T1198233,31735.474609375
T1198421,36228.02734375
T1190078,33157.41796875
T1194561,61103.296875
T1188886,30363.32421875
T1204375,108870.7265625
T1196904,36037.1640625
T1198691,61136.80859375
T1190647,85015.0703125
T1210234,33977.33203125
T1203695,69721.265625
T1193618,50107.2578125
T1198545,45340.27734375
T1209962,54282.0390625
T1201410,35453.234375
T1196331,39811.875
T1203499,47955.50390625
T1188463,23133.32421875
T1190345,32202.96484375
T1199437,72013.71875
T1202104,97177.0859375
T1199402,45835.91796875
T1202980,45280.71484375
T1197425,32291.03125
T1200122,23401.75
T1208110,36967.68359375
T1200004,51234.875
T1189734,23173.646484375
T1202380,32843.89453125
T1192491,45810.98828125
T1208051,41312.4140625
T1192092,68927.6796875
T1194720,45469.01953125
T1205923,90482.8203125
T1203225,28867.55859375
T1189975,42289.328125
T1197332,32566.259765625
T1194834,28865.982421875
T1194640,59316.58203125
T1193711,38594.44921875
T1195689,20135.54296875
T1197583,61689.078125
T1207128,68327.2265625
T1188905,30253.03125
T1196060,51996.14453125
T1194810,54860.1171875
T1210078,22557.39453125
T1200298,82421.3359375
T1199957,47990.29296875
T1193997,33776.03515625
T1189315,74132.15625
T1197094,30440.833984375
T1189195,53735.046875
T1191606,80387.921875
T1199548,32854.421875
T1189847,48127.109375
T1196112,46573.375
T1197626,32674.693359375
T1209826,30618.41015625
T1189802,49894.8671875
T1201460,44659.03515625
T1208384,64604.203125
T1201837,26518.384765625
T1203090,45514.09375
T1193784,28132.33203125
T1198241,36732.5625
T1197827,57710.7890625
T1206305,24918.671875
T1188566,45495.140625
T1207297,34617.6953125
T1189052,43732.0078125
T1195001,61511.14453125
T1210257,27074.869140625
T1202582,29712.9296875
T1206523,62298.72265625
T1192489,49509.80078125
T1194580,27436.705078125
T1190295,56633.48828125
T1209480,52143.96875
T1203150,48408.01953125
T1208679,43018.7578125
T1197983,46027.71875
T1192441,60982.1171875
T1206456,67424.375
T1200486,55346.08984375
T1206760,47125.36328125
T1208760,30082.72265625
T1191970,44790.09765625
T1204639,49040.6484375
T1195183,61471.11328125
T1202086,72297.5546875
T1189229,16544.71484375
T1206452,75762.46875
T1189008,64804.7734375
T1198889,25845.25
T1198152,47086.3125
T1195832,29409.798828125
T1209370,70683.03125
T1197057,64082.62890625
T1200642,45810.3125
T1209959,79062.7890625
T1204450,71805.9453125
T1192175,19556.513671875
T1210227,19079.162109375
T1195162,47775.15234375
T1196287,51641.1328125
T1203953,36108.40234375
T1205803,35730.72265625
T1210535,29573.451171875
T1201059,103815.140625
T1196654,54704.796875
T1199457,25096.017578125
T1201452,27078.0859375
T1202261,37284.69921875
T1192226,32578.6796875
T1195435,35207.3984375
T1209810,27656.55859375
T1194992,30264.001953125
T1204505,68805.890625
T1188389,32776.71484375
T1190507,24240.263671875
T1208712,36068.73046875
T1204725,36098.23828125
T1207381,31118.240234375
T1192728,42202.57421875
T1194659,34439.7109375
T1203242,45690.20703125
T1192497,45095.40234375
T1203575,45875.32421875
T1189748,59332.4375
T1190944,31372.255859375
T1194828,42634.93359375
T1196647,69752.71875
T1200110,38905.484375
T1201459,70683.640625
T1199506,95205.734375
T1192086,38675.8046875
T1208045,39875.3828125
T1188681,28611.263671875
T1188412,23326.59765625
T1189597,31625.28125
T1195633,45603.25390625
T1208644,31642.1484375
T1197771,31878.404296875
T1196717,63491.77734375
T1207326,26622.28515625
T1202053,54606.27734375
T1190640,42527.3203125
T1191711,31958.458984375
T1190509,41400.29296875
T1204275,58393.59765625
T1196824,55556.00390625
T1203766,27143.02734375
T1198309,41265.91796875
T1207669,39934.97265625
T1206416,89696.546875
T1209112,39051.26953125
T1203309,65055.12890625
T1191140,38032.62109375
T1202682,44443.5859375
T1204021,92184.5546875
T1202806,72179.875
T1190557,33187.1328125
