ID,Sales
T1203541,37144.5703125
T1197990,29768.564453125
T1193523,47202.91796875
T1194464,36278.00390625
T1192022,29004.5546875
T1193331,26098.552734375
T1191232,67980.96875
T1203877,57353.16015625
T1198045,46107.73828125
T1200088,28832.642578125
T1201953,33870.78515625
T1193736,90228.390625
T1190327,34986.578125
T1194138,67964.1953125
T1191488,33926.21484375
T1195242,70558.390625
T1196121,49617.08984375
T1200519,35360.359375
T1188456,28192.6953125
T1204986,47679.27734375
T1193521,44882.640625
T1190648,53709.8984375
T1195336,32978.953125
T1200984,41393.0234375
T1193383,40920.7578125
T1204980,26898.216796875
T1203278,60370.328125
T1194834,27947.861328125
T1205896,45506.640625
T1209673,51173.09765625
T1195015,66650.7109375
T1210111,45299.37890625
T1210245,28365.966796875
T1195093,58950.109375
T1203316,36260.96875
T1201919,43172.37890625
T1204469,67171.8203125
T1206647,50240.73046875
T1194140,37565.62109375
T1192209,32191.62109375
T1206172,49009.14453125
T1204263,40319.54296875
T1209471,29270.111328125
T1209847,24275.228515625
T1208506,67917.96875
T1193913,26446.728515625
T1210580,55468.1484375
T1205408,48205.8203125
T1203795,48661.90234375
T1205168,37684.82421875
T1202706,29145.34375
T1208495,47062.1328125
T1194743,46182.0390625
T1199546,31125.1875
T1191580,37748.1640625
T1193207,45257.67578125
T1197400,40717.828125
T1204742,29782.990234375
T1195110,32328.91015625
T1199996,41623.61328125
T1210548,34706.52734375
T1193258,36889.7734375
T1196396,95142.1875
T1202685,62472.20703125
T1197362,59339.796875
T1207181,56694.52734375
T1193216,34974.515625
T1200377,33917.140625
T1197713,43237.96484375
T1206980,56672.25
T1205062,48230.23046875
T1201100,44549.48046875
T1191292,34996.953125
T1199147,73917.5234375
T1202510,37342.0546875
T1193737,36152.49609375
T1192373,41603.125
T1206008,32140.69140625
T1202447,28293.986328125
T1197101,47474.27734375
T1200933,45017.9296875
T1205933,25311.314453125
T1206865,56696.8828125
T1194655,33869.6328125
T1207834,28599.4765625
T1206458,29073.19921875
T1208412,22800.34765625
T1189500,22694.71484375
T1189039,38446.80859375
T1204897,47393.55078125
T1196137,41865.671875
T1201081,26801.96484375
T1206962,72551.71875
T1209882,29668.517578125
T1208156,27544.798828125
T1206463,38998.7890625
T1199346,43250.765625
T1199674,47393.55078125
T1209772,40195.6796875
T1195497,48138.43359375
T1189077,25621.21484375
T1193188,37416.390625
T1204013,64735.23828125
T1188437,54774.04296875
T1207146,58243.796875
T1203861,79966.421875
T1210032,49544.07421875
T1205939,60325.96875
T1209453,30526.21875
T1203372,42749.16796875
T1210531,46790.85546875
T1202525,33186.59765625
T1204409,44477.0546875
T1202807,35122.0
T1203307,39227.140625
T1202805,26854.236328125
T1209446,23775.97265625
T1198375,25089.083984375
T1197929,20146.986328125
T1209068,33146.10546875
T1205211,48907.8828125
T1208628,34041.65234375
T1198414,58829.16796875
T1188569,41239.46484375
T1205944,32200.044921875
T1195751,28313.234375
T1191380,39450.3984375
T1189190,44919.10546875
T1201013,25002.20703125
T1209111,63796.3984375
T1205955,47757.45703125
T1204866,19265.3046875
T1193591,29131.884765625
T1195307,55050.66015625
T1200099,29707.044921875
T1209895,70498.171875
T1194868,57868.109375
T1188535,55170.1796875
T1207665,45109.2109375
T1198203,65210.87890625
T1199170,75130.875
T1189053,38785.4375
T1192021,30479.630859375
T1192013,21582.421875
T1189947,19607.95703125
T1188668,80497.125
T1204551,31900.544921875
T1200666,41611.77734375
T1207319,32098.4921875
T1196052,34197.1875
T1197226,35527.22265625
T1198296,43427.43359375
T1200571,37227.33984375
T1200223,24555.611328125
T1192560,32496.171875
T1203851,51077.58203125
T1202452,43285.12890625
T1209099,41136.765625
T1201187,23646.9453125
T1205765,46762.6171875
T1192794,30905.87890625
T1199749,32501.7734375
T1190868,34513.0625
T1206361,79006.28125
T1210527,59236.9140625
T1204548,42579.5390625
T1205154,66874.015625
T1200378,34307.6640625
T1208123,31784.55859375
T1192670,44677.609375
T1193234,29265.8515625
T1199553,44835.3125
T1210495,42193.68359375
T1208319,27045.5390625
T1208645,36889.7734375
T1197846,45417.12890625
T1198121,33874.84375
T1201704,41268.15234375
T1207769,58554.09765625
T1210189,25376.7890625
T1203857,63031.7890625
T1189423,29035.9375
T1199969,38907.390625
T1204654,29651.94140625
T1201768,38785.4375
T1190627,61642.171875
T1196437,79196.4296875
T1201658,38446.80859375
T1205347,24530.083984375
T1197431,30290.427734375
T1209277,40595.59375
T1203776,72046.046875
T1197949,57331.86328125
T1190318,44211.4296875
T1204285,45900.8984375
T1202956,24844.384765625
T1208481,27115.287109375
T1191601,79196.4296875
T1196282,33146.10546875
T1192327,27001.884765625
T1201220,47018.0390625
T1207560,44671.10546875
T1194198,58243.796875
T1189730,35217.078125
T1189148,38218.65234375
T1199160,36495.16015625
T1201042,34887.6328125
T1206436,37239.8046875
T1191001,71965.1953125
T1191717,38706.2578125
T1197171,40646.05078125
T1198902,33647.0703125
T1204389,44284.6953125
T1210290,26210.478515625
T1199722,66569.6953125
T1195174,42957.34765625
T1201170,54655.58984375
T1201319,29737.404296875
T1189112,30986.55859375
T1204965,35423.25390625
T1206145,32247.974609375
T1205321,46944.36328125
T1206585,54655.58984375
T1195509,43308.7890625
T1205984,47993.0390625
T1195496,51052.96875
T1207869,49090.27734375
T1201500,32245.943359375
T1210457,43650.09375
T1202714,33881.0546875
T1210208,29549.03515625
T1200532,30181.6796875
T1201293,33146.10546875
T1205373,35928.890625
T1201414,49923.9921875
T1193366,36754.65234375
T1191728,32770.53515625
T1190890,48766.6796875
T1200526,19021.681640625
T1195632,26608.072265625
T1199670,39499.44921875
T1189409,36985.30078125
T1207477,45646.3984375
T1200293,41679.2734375
T1195740,25674.62890625
T1194926,39115.0
T1193602,44383.84375
T1191286,26446.728515625
T1198477,37445.16015625
T1190105,22755.177734375
T1191368,51369.57421875
T1198197,54325.45703125
T1188977,44284.6953125
T1195311,74206.59375
T1192521,47350.140625
T1189704,26948.4296875
T1202417,38265.59375
T1206316,45287.4375
T1199613,51812.37890625
T1201772,30526.21875
T1206331,44639.61328125
T1207340,38744.14453125
T1200966,40542.4140625
T1202347,46902.78515625
T1198309,36188.94921875
T1202372,48960.640625
T1210058,31912.90625
T1196576,38654.6171875
T1188595,30510.490234375
T1207992,47350.140625
T1191021,51142.00390625
T1203334,39586.61328125
T1202589,58664.79296875
T1193549,28638.05859375
T1190356,37057.6328125
T1202496,47474.27734375
T1190045,29987.580078125
T1203296,43876.98828125
T1190335,45611.37890625
T1196353,43615.92578125
T1209028,33651.9609375
T1189204,52620.953125
T1204746,47414.51953125
T1197901,28015.376953125
T1192682,66874.015625
T1189688,31030.46484375
T1204402,31303.068359375
T1209854,24759.359375
T1204020,68234.0703125
T1210184,26388.072265625
T1202242,44329.58984375
T1190098,29616.4375
T1194453,43303.1640625
T1193627,67160.7265625
T1208215,33704.2578125
T1205510,51593.6484375
T1204755,32750.64453125
T1203519,55424.30859375
T1205351,32756.109375
T1200539,22962.20703125
T1208512,47076.515625
T1199500,41685.3203125
T1207474,37342.0546875
T1198952,39399.37890625
T1199119,80151.796875
T1205375,25566.740234375
T1195564,33560.7578125
T1205792,29699.681640625
T1209421,34261.92578125
T1203158,67487.6171875
T1205053,31311.689453125
T1196444,31506.599609375
T1200709,18123.451171875
T1197729,40066.125
T1206033,34101.41015625
T1210077,46769.3984375
T1202262,49333.1328125
T1192032,40646.05078125
T1209039,68234.0703125
T1203230,62642.41015625
T1205189,31213.083984375
T1210249,48485.078125
T1206482,45383.5546875
T1198720,36353.640625
T1188955,53581.9375
T1202414,35150.97265625
T1206009,41393.0234375
T1194114,59641.71875
T1197415,33573.8359375
T1209588,27956.353515625
T1199824,25395.771484375
T1190079,39021.66796875
T1194920,72526.765625
T1192555,36218.453125
T1189723,30825.69921875
T1193656,67739.2265625
T1203135,54580.46484375
T1198213,41006.3046875
T1192343,39721.73828125
T1192165,39505.16015625
T1207645,35712.5625
T1196451,41701.28515625
T1206372,69603.2734375
T1191083,47521.828125
T1208218,46326.5625
T1191525,32539.97265625
T1200560,13874.78515625
T1197432,48589.58203125
T1192879,25080.103515625
T1189540,38907.390625
T1190180,48384.5625
T1209678,54199.28515625
T1194946,38854.21484375
T1191220,31087.50390625
T1198567,41010.4140625
T1188906,37565.62109375
T1203275,40155.875
T1205412,67460.5390625
T1197598,27184.224609375
T1200515,22717.30859375
T1193224,45676.64453125
T1188380,66382.3046875
T1200761,52115.0390625
T1190359,49742.140625
T1192224,30660.33203125
T1191765,33232.65234375
T1203015,81138.1796875
T1193148,30336.83984375
T1190848,43533.109375
T1207281,36753.19921875
T1202288,45125.68359375
T1206075,28145.00390625
T1209873,58967.65234375
T1210390,29317.30859375
T1209784,44978.0
T1188912,68190.671875
T1200741,25648.97265625
T1189438,19858.859375
T1196712,22320.048828125
T1194663,20535.978515625
T1189963,26349.96875
T1197038,66688.6953125
T1200829,44075.890625
T1192909,31308.109375
T1200032,22768.47265625
T1191729,39429.79296875
T1208976,43011.2734375
T1197577,19053.705078125
T1202172,41450.05859375
T1200191,39565.265625
T1200510,18843.75
T1197998,36350.24609375
T1205650,24049.767578125
T1196997,38218.65234375
T1206516,36821.1484375
T1190923,63414.12890625
T1209311,67245.765625
T1208409,79425.375
T1202502,36731.1640625
T1208928,53153.7421875
T1196277,69603.2734375
T1201659,41772.875
T1199977,35300.953125
T1205656,38441.37890625
T1193425,42593.4375
T1207156,32091.25390625
T1209942,28876.224609375
T1194139,26486.201171875
T1190659,44731.60546875
T1205036,37020.3359375
T1198797,40550.44921875
T1205527,38834.89453125
T1193359,29228.869140625
T1193983,45271.1484375
T1194003,37748.1640625
T1200790,34575.90625
T1200773,27471.189453125
T1206690,69213.8671875
T1207687,26978.490234375
T1205809,21921.734375
T1198882,47459.0
T1199220,81381.53125
T1201143,48040.98046875
T1194283,64894.46875
T1206447,66968.65625
T1192109,24829.619140625
T1199605,27964.580078125
T1197605,40733.0859375
T1208846,24438.07421875
T1190022,45711.4296875
T1208610,31591.798828125
T1202229,36703.64453125
T1203322,44159.609375
T1189808,38953.55078125
T1200598,37427.015625
T1202927,47350.140625
T1203001,56121.21484375
T1192290,39411.15234375
T1198594,54943.1875
T1201972,36688.92578125
T1208465,58066.1171875
T1192737,51786.55859375
T1207757,55459.61328125
T1194506,38439.52734375
T1193438,30848.439453125
T1210355,22363.94921875
T1190346,35404.9453125
T1201846,29955.041015625
T1205680,39613.6328125
T1195571,28993.974609375
T1188987,48257.90234375
T1198467,59327.875
T1200053,33528.69921875
T1195610,37558.04296875
T1203808,59351.22265625
T1189451,36072.1328125
T1192991,43302.0
T1194685,43497.37890625
T1188942,36415.13671875
T1200964,27326.798828125
T1206731,80784.515625
T1203886,42083.59375
T1207573,30793.484375
T1206628,69357.8984375
T1209201,26941.984375
T1208705,32748.44921875
T1207322,30931.013671875
T1203215,50210.0703125
T1205732,34741.4296875
T1202635,49331.453125
T1208108,66116.8046875
T1190205,55675.1796875
T1188497,26962.689453125
T1200318,18335.8515625
T1192592,60139.296875
T1189113,21259.705078125
T1207486,47845.2578125
T1209337,40434.08203125
T1190218,40754.23828125
T1193333,39534.375
T1192997,55470.76953125
T1203300,40391.45703125
T1191714,31088.38671875
T1203140,53634.43359375
T1205572,30581.40625
T1203686,63414.12890625
T1207819,41070.8984375
T1190351,48154.109375
T1201795,34836.15234375
T1206212,39999.8359375
T1189822,23738.708984375
T1204948,21157.5078125
T1195286,34634.515625
T1199196,66226.875
T1204705,58652.734375
T1206100,68364.546875
T1192593,41939.5703125
T1207536,56362.046875
T1200738,30085.8984375
T1200222,47874.41015625
T1195668,34895.3984375
T1196461,58654.77734375
T1198125,40465.9296875
T1207051,25006.9453125
T1203609,29067.546875
T1201335,36941.2734375
T1203987,81296.2109375
T1203549,45973.42578125
T1201258,23901.330078125
T1201873,53227.5703125
T1199913,27464.904296875
T1188720,23775.97265625
T1206813,59593.87890625
T1193792,29060.875
T1189428,47093.20703125
T1205528,48945.8984375
T1210484,31413.021484375
T1201103,38261.22265625
T1204927,27569.1171875
T1205687,24726.662109375
T1205966,36889.7734375
T1198155,47202.109375
T1193727,46919.73828125
T1208578,47407.34765625
T1193028,36616.58984375
T1210133,35300.953125
T1190582,46162.5703125
T1200998,24405.546875
T1197833,66026.765625
T1192215,29241.126953125
T1188405,37776.02734375
T1207586,45132.76953125
T1206295,40615.21484375
T1195533,31014.25390625
T1195352,41643.9375
T1210422,36905.2109375
T1202874,65120.453125
T1196036,28523.958984375
T1209934,35423.25390625
T1210235,22503.78515625
T1189284,50030.1796875
T1196921,42275.42578125
T1188824,60205.8671875
T1205700,33439.51953125
T1202578,60960.2578125
T1191076,50590.59765625
T1202440,55022.73828125
T1203532,44803.8203125
T1205422,32630.64453125
T1199819,42509.86328125
T1198960,53373.859375
T1204446,24448.494140625
T1191388,42866.2734375
T1205475,35052.609375
T1193173,40482.97265625
T1193728,44342.2734375
T1198935,67046.6640625
T1199173,37148.18359375
T1202476,29943.12890625
T1188769,29127.744140625
T1195664,26739.64453125
T1190056,30596.37109375
T1199432,33448.7890625
T1190858,27746.5
T1194440,114649.5703125
T1206988,26820.326171875
T1198110,38900.625
T1190187,56460.66015625
T1203479,56581.83203125
T1200432,26781.666015625
T1196302,92162.578125
T1208539,37909.43359375
T1195420,67278.3671875
T1196249,24438.07421875
T1207222,33696.36328125
T1191519,82903.2890625
T1205012,48627.4921875
T1192915,33437.1484375
T1206437,37223.6484375
T1188958,66762.3671875
T1203244,44580.59375
T1205317,38869.80859375
T1201350,48736.1328125
T1195774,31743.00390625
T1205118,32095.423828125
T1195881,48362.828125
T1209238,57905.828125
T1200159,24596.513671875
T1193601,41491.85546875
T1197282,37347.0234375
T1209885,19579.439453125
T1197733,40132.6328125
T1195088,32122.1875
T1195123,53623.80859375
T1191885,30426.013671875
T1199768,30279.591796875
T1200603,55760.16015625
T1201639,38461.19921875
T1200077,28001.8984375
T1201117,27034.75390625
T1202268,36072.1328125
T1192500,40903.37890625
T1190414,35981.09765625
T1209508,40967.10546875
T1191217,106350.8984375
T1194211,28211.0234375
T1206183,43407.6875
T1191691,72020.890625
T1200098,34706.52734375
T1199547,72551.71875
T1191379,29024.392578125
T1205568,39633.265625
T1206825,45758.39453125
T1203108,33280.10546875
T1194884,48775.078125
T1196240,40719.35546875
T1209841,27646.716796875
T1190945,38533.05859375
T1205333,59236.9140625
T1190231,53634.43359375
T1191102,73859.8046875
T1198135,44211.4296875
T1196678,40434.08203125
T1207698,39600.87109375
T1199111,35451.87109375
T1200342,26978.490234375
T1197619,44279.98828125
T1194552,40386.6640625
T1207273,24014.62890625
T1199209,49463.91015625
T1194666,43635.1484375
T1190371,55253.2578125
T1192855,43233.85546875
T1205711,20912.298828125
T1207323,88113.2109375
T1197219,93210.3203125
T1191737,49465.9375
T1207577,42509.078125
T1200408,8203.748046875
T1204371,63512.4140625
T1201136,69935.8515625
T1197749,44680.58984375
T1188971,39226.00390625
T1206388,70375.46875
T1196646,37736.75
T1190996,35626.03515625
T1202844,19054.85546875
T1209409,36495.16015625
T1199427,55065.84765625
T1199378,29219.271484375
T1192938,34540.203125
T1209985,47487.8046875
T1197043,46772.8046875
T1190802,32133.671875
T1199579,114649.5703125
T1190403,39640.7578125
T1196537,51094.30078125
T1195741,40482.97265625
T1206175,34860.9296875
T1188994,37466.875
T1197867,39613.6328125
T1191644,27940.609375
T1188741,37304.78125
T1191329,49266.46484375
T1205064,36890.953125
T1201967,52620.953125
T1200660,25409.689453125
T1194454,45295.515625
T1188573,33651.9609375
T1204532,17838.42578125
T1191553,43138.30859375
T1194176,39306.8046875
T1196113,31963.642578125
T1210177,46664.078125
T1198916,73375.4296875
T1203787,63427.9375
T1192512,48657.76953125
T1189845,27226.537109375
T1193981,67972.0546875
T1192386,35928.890625
T1197957,28845.99609375
T1202207,31915.755859375
T1195735,35109.97265625
T1199377,55240.6484375
T1191193,33764.37109375
T1205828,46551.37890625
T1197592,35424.359375
T1198033,41945.890625
T1209429,41930.40234375
T1205060,44648.36328125
T1192665,50294.53515625
T1189984,28880.904296875
T1190294,116039.2109375
T1191211,83308.25
T1190168,31866.13671875
T1206430,67579.8828125
T1197945,42847.9375
T1196114,53610.29296875
T1210595,14729.5244140625
T1192252,46735.29296875
T1191501,50240.73046875
T1209687,31707.5390625
T1205861,26098.552734375
T1207260,43250.765625
T1190054,29579.44140625
T1190865,41827.484375
T1191244,33173.9296875
T1203855,28192.6953125
T1190917,29766.2734375
T1210412,45869.2578125
T1205622,32907.7109375
T1205466,34020.703125
T1209594,35082.515625
T1204585,30678.693359375
T1192705,50751.83984375
T1202732,42014.328125
T1191240,49923.9921875
T1208921,38123.5859375
T1200634,48157.75390625
T1191468,76501.2109375
T1210491,36610.78515625
T1197956,27391.43359375
T1208713,31966.044921875
T1189129,30936.521484375
T1199465,55877.41796875
T1197504,36656.39453125
T1208209,41019.41015625
T1205588,22376.869140625
T1209510,40305.6875
T1205495,33608.15625
T1206941,53853.98046875
T1195725,33586.21875
T1199201,40869.44140625
T1192117,27865.93359375
T1202044,35013.23046875
T1203109,58135.75390625
T1189293,40299.17578125
T1191570,42592.80859375
T1189117,24448.494140625
T1204919,46313.27734375
T1201621,66070.6484375
T1205141,28832.642578125
T1192007,25990.083984375
T1196327,53265.71875
T1193554,30189.68359375
T1206098,45972.2734375
T1210297,58690.70703125
T1203139,53525.3671875
T1189852,26739.857421875
T1192528,43582.41015625
T1191433,80356.609375
T1203503,63581.44921875
T1202972,41423.98828125
T1200037,59381.453125
T1191886,42065.80859375
T1190059,37499.1953125
T1191767,22380.875
T1195750,41393.0234375
T1197072,43593.59765625
T1190574,52221.25
T1204246,27433.14453125
T1205913,50585.58203125
T1209774,46752.98828125
T1206290,47597.20703125
T1194256,38629.03515625
T1204683,40758.3984375
T1198023,43748.265625
T1198940,56577.09765625
T1190459,45935.15234375
T1198433,32003.244140625
T1207817,40990.0703125
T1199049,26446.728515625
T1205464,44677.609375
T1202250,56257.5703125
T1200805,23390.669921875
T1196842,42235.68359375
T1205887,31667.18359375
T1189871,12369.8056640625
T1192740,47855.77734375
T1210026,35135.4296875
T1196904,34984.64453125
T1193774,38834.984375
T1190973,42517.50390625
T1210218,37899.07421875
T1200675,24511.83984375
T1200716,14424.599609375
T1208360,69687.8828125
T1200489,18512.341796875
T1198464,70539.8125
T1193844,82745.3046875
T1199380,34524.60546875
T1203021,67157.1875
T1190545,34374.5625
T1193520,42437.58984375
T1191146,52570.02734375
T1194994,45755.359375
T1196062,45954.0
T1204175,56045.30859375
T1194961,59168.5
T1190643,34455.1875
T1209315,34929.72265625
T1189300,39587.44140625
T1209733,30678.693359375
T1199439,41500.109375
T1206111,27848.439453125
T1199940,50628.82421875
T1206158,45375.05078125
T1190307,55285.54296875
T1201324,55170.1796875
T1198254,57072.921875
T1206744,42005.2109375
T1207790,45453.47265625
T1210572,52464.1875
T1201439,35496.40234375
T1193506,32209.568359375
T1197820,26854.236328125
T1206546,55145.44921875
T1201716,55131.29296875
T1195616,65584.1015625
T1202939,41227.5859375
T1210424,37517.984375
T1203293,35404.9453125
T1193930,47296.33984375
T1201896,25027.44921875
T1189625,36848.86328125
T1198390,23974.990234375
T1198568,44957.10546875
T1195993,30508.396484375
T1197522,79003.328125
