ID,Sales
T1206581,40699.37890625
T1200696,53864.5078125
T1192124,34346.765625
T1202551,43517.0546875
T1201398,50646.02734375
T1194454,42706.984375
T1193470,28330.728515625
T1205942,29238.0625
T1193212,32849.58984375
T1206928,42548.22265625
T1188456,27365.3828125
T1199947,54314.578125
T1204238,48239.91015625
T1191647,41633.6484375
T1195942,35108.83984375
T1194380,44307.8125
T1191502,41569.828125
T1193366,37658.29296875
T1205317,39372.62890625
T1196088,35511.734375
T1206257,37053.6328125
T1210464,31414.177734375
T1192009,26117.611328125
T1209629,68545.3671875
T1206529,50602.61328125
T1198797,37058.8359375
T1205404,31887.296875
T1204267,45323.48046875
T1192951,45410.44921875
T1210031,24607.76953125
T1189877,55029.97265625
T1195148,26262.2109375
T1190470,37773.296875
T1189744,47854.36328125
T1205004,37730.49609375
T1192911,29810.111328125
T1208259,35157.7109375
T1192063,33014.0625
T1201998,74220.5546875
T1204861,22071.37890625
T1203406,34643.6875
T1208978,53032.59765625
T1197560,33181.67578125
T1208874,38870.6875
T1206218,31178.0390625
T1207688,48780.62890625
T1192763,48345.765625
T1200123,55036.0390625
T1197467,29958.779296875
T1202595,37923.171875
T1210335,33181.67578125
T1198031,45762.17578125
T1203593,30025.755859375
T1198001,36097.67578125
T1206715,46827.4453125
T1194176,39452.1640625
T1201874,37617.8046875
T1202784,37980.62890625
T1196126,38185.4375
T1195918,55260.29296875
T1207134,42828.1875
T1189552,36954.8046875
T1188409,37946.4921875
T1206075,29020.927734375
T1204539,45943.1171875
T1200154,39471.14453125
T1197883,31484.71484375
T1188694,24928.609375
T1196717,59123.4140625
T1203559,42547.4453125
T1208729,28137.564453125
T1191803,32726.169921875
T1189792,36722.71484375
T1206724,45875.25
T1206236,39202.22265625
T1191104,41191.88671875
T1195976,79357.703125
T1206763,55427.64453125
T1209410,45164.57421875
T1200534,31751.15234375
T1210071,36989.43359375
T1197119,46563.89453125
T1208653,58721.859375
T1197383,30865.69921875
T1193042,50889.50390625
T1189146,19551.306640625
T1196742,19094.759765625
T1195514,51461.77734375
T1200729,15153.9345703125
T1202381,33778.27734375
T1188842,39359.203125
T1191383,52845.9296875
T1209522,39531.40234375
T1197819,42692.83984375
T1188840,27133.96875
T1206044,27235.654296875
T1208497,27074.669921875
T1201572,28983.59765625
T1196863,42793.67578125
T1191710,35098.6640625
T1201631,32840.1953125
T1196685,37684.09765625
T1191316,48334.59375
T1195986,29199.548828125
T1196435,52928.98046875
T1192049,105883.484375
T1199089,53716.5390625
T1188917,49533.75
T1193060,36048.43359375
T1207723,57807.1953125
T1197503,23155.83984375
T1203287,39951.57421875
T1188818,34408.6875
T1202981,38342.1328125
T1210223,41890.80078125
T1200708,21776.3046875
T1192325,15175.2197265625
T1202242,43120.8671875
T1195790,51052.390625
T1201461,21907.46875
T1209034,37238.1328125
T1204709,49717.6796875
T1209493,23034.7890625
T1195819,44773.1875
T1196698,55777.20703125
T1193885,57163.3203125
T1192538,46066.12890625
T1205144,34008.00390625
T1208894,49454.04296875
T1205171,25228.986328125
T1203296,41704.59765625
T1208396,25455.626953125
T1201684,53020.859375
T1197891,32706.716796875
T1205635,18377.544921875
T1208209,41302.875
T1193442,36797.02734375
T1207017,14441.1650390625
T1190505,36881.7578125
T1197908,31490.9921875
T1204640,47525.8203125
T1188604,39091.3671875
T1198845,51394.59375
T1206402,48798.03515625
T1207460,45494.71875
T1195987,31077.06640625
T1202560,39285.1484375
T1209627,51579.8671875
T1191459,39195.15234375
T1204432,45475.87890625
T1194861,21810.580078125
T1202356,40147.99609375
T1191455,44770.9609375
T1196014,48408.1328125
T1205519,30801.224609375
T1204493,35529.65234375
T1190996,32842.8828125
T1209486,38816.734375
T1198298,53413.41015625
T1195800,43463.26953125
T1190463,37481.0703125
T1203741,58032.43359375
T1206463,35850.42578125
T1210044,44687.5703125
T1199773,36476.22265625
T1206039,47276.515625
T1195560,24499.24609375
T1196376,30664.548828125
T1205845,23795.83984375
T1200587,42803.140625
T1207730,42260.34765625
T1192150,61671.1171875
T1202472,63652.6796875
T1199142,33739.93359375
T1190766,56395.3203125
T1200017,50441.58203125
T1192019,33764.734375
T1208562,22039.189453125
T1200229,43762.9296875
T1192501,29692.91015625
T1190556,49270.77734375
T1193566,45897.59375
T1202783,24183.732421875
T1205985,43762.93359375
T1193798,24057.51171875
T1197477,31114.427734375
T1195769,48010.4296875
T1196323,37454.625
T1205175,30415.14453125
T1206755,51264.43359375
T1190091,34756.203125
T1203955,60013.39453125
T1192785,46604.4140625
T1193001,26301.1796875
T1188545,35321.4296875
T1191910,33133.328125
T1203176,55275.35546875
T1189277,44993.9140625
T1205239,30456.03515625
T1204235,63462.62890625
T1197352,30746.052734375
T1192131,54953.91796875
T1197571,38977.2109375
T1197429,42947.14453125
T1206266,29809.541015625
T1208723,46431.4375
T1207751,48384.578125
T1188532,43423.0546875
T1205337,27212.76171875
T1193091,37684.375
T1205850,29702.46875
T1189064,37196.265625
T1205993,69921.546875
T1202068,41702.09765625
T1203555,37973.6953125
T1209300,25971.53515625
T1203512,33874.8125
T1201588,55990.89453125
T1195375,37839.52734375
T1209447,42548.22265625
T1196683,38892.31640625
T1193347,47495.26953125
T1208305,27533.94921875
T1192625,29727.34375
T1196228,34765.2734375
T1191496,95564.4765625
T1195000,33549.375
T1197761,26277.205078125
T1203595,52807.0
T1199850,29540.0703125
T1204549,47693.2890625
T1189901,35906.203125
T1201214,41191.88671875
T1190849,54026.609375
T1191177,48467.76953125
T1193318,28562.076171875
T1206106,34605.62109375
T1193071,50181.375
T1202177,58437.15234375
T1197118,39317.23046875
T1203062,26705.33984375
T1204122,35377.92578125
T1209251,52168.9296875
T1195760,17863.763671875
T1199719,66913.4453125
T1208371,47345.5
T1197285,28771.037109375
T1205794,33215.890625
T1189345,38268.03515625
T1201071,33955.703125
T1191662,52040.15234375
T1194212,37356.10546875
T1192485,57499.7421875
T1197351,42327.46875
T1199795,64413.23828125
T1210539,48866.95703125
T1195112,27308.18359375
T1205436,27077.541015625
T1199576,29928.505859375
T1210445,27746.4453125
T1197641,37086.80078125
T1198331,77582.96875
T1207587,52306.0078125
T1203306,37634.75390625
T1204636,32217.974609375
T1195875,36211.4609375
T1210005,41404.55859375
T1209076,48119.4140625
T1201898,19891.8046875
T1192620,27957.017578125
T1201161,81538.1875
T1195632,25455.626953125
T1199065,58166.72265625
T1194079,62482.828125
T1204181,33759.16015625
T1202438,98369.3515625
T1196371,27083.0
T1195511,29090.3046875
T1189021,49717.83203125
T1193488,65399.71875
T1206180,56833.9296875
T1199921,41087.8359375
T1188698,47205.42578125
T1203201,48941.93359375
T1199747,23188.03515625
T1195649,41181.53515625
T1204712,59644.046875
T1190552,38137.28515625
T1206347,32365.3671875
T1195630,29229.228515625
T1192833,36789.3203125
T1195892,40626.11328125
T1208415,48537.52734375
T1197517,52442.66796875
T1192031,34877.265625
T1204508,39531.40234375
T1201885,54451.96875
T1192635,37328.8671875
T1188415,32588.294921875
T1206048,26589.009765625
T1203994,38644.7109375
T1198995,47248.84765625
T1188742,52168.9296875
T1209142,45916.00390625
T1189928,27759.5390625
T1195606,18165.599609375
T1195489,59046.828125
T1201250,47596.578125
T1202246,50390.02734375
T1202659,58630.859375
T1200399,19424.0
T1198644,70499.0390625
T1204582,44878.8984375
T1207221,33818.09375
T1210200,19775.6640625
T1194670,48681.73046875
T1206162,25182.494140625
T1209708,50869.640625
T1203896,45430.80859375
T1197735,52198.9375
T1197259,27495.68359375
T1202469,37964.0859375
T1201585,58533.578125
T1208781,37876.1953125
T1189440,48668.7734375
T1193998,75093.5390625
T1210568,24627.9140625
T1207879,38188.890625
T1208930,73542.375
T1206618,67106.6171875
T1207105,35050.23828125
T1197269,26731.111328125
T1192868,38956.72265625
T1199178,73263.6796875
T1203499,41476.59375
T1204017,39699.15234375
T1196805,32652.38671875
T1208079,29641.263671875
T1192245,42975.625
T1204380,29550.482421875
T1204443,27481.96484375
T1207621,33014.0625
T1195100,54674.125
T1190732,46098.02734375
T1200785,45419.7578125
T1204312,53020.859375
T1189133,23221.6015625
T1205511,32928.7265625
T1209439,23683.763671875
T1204875,75192.921875
T1195158,23577.83984375
T1198530,45890.1796875
T1192435,42174.54296875
T1195926,37342.25
T1191105,64764.7578125
T1192506,45201.1171875
T1194488,43840.59765625
T1201910,24912.138671875
T1196346,60706.23828125
T1196762,33328.765625
T1192271,39275.83984375
T1208441,41593.5
T1197346,27918.349609375
T1203988,27552.1640625
T1191427,68293.78125
T1203105,45336.9375
T1208644,27357.728515625
T1189082,41416.0546875
T1193971,51873.078125
T1188522,34165.48828125
T1199970,53253.73828125
T1194617,52619.44921875
T1200268,46360.39453125
T1201838,32823.71484375
T1189704,27094.6328125
T1188512,39018.109375
T1198949,28278.90234375
T1191960,40494.80859375
T1198451,25899.244140625
T1204103,20789.80859375
T1195179,37698.03125
T1196838,28867.294921875
T1203407,48287.17578125
T1203098,48046.40234375
T1198941,39600.39453125
T1198184,61321.1796875
T1209376,35688.32421875
T1192725,33578.65234375
T1191688,40760.125
T1200081,30888.904296875
T1193415,38678.05078125
T1209417,39701.515625
T1207932,38341.61328125
T1202900,37150.2734375
T1207984,47281.14453125
T1200134,48780.62890625
T1201595,61753.55859375
T1191556,65926.8359375
T1205294,27598.984375
T1190827,40991.484375
T1199943,40299.86328125
T1197869,32928.7265625
T1188775,37998.23046875
T1195493,51339.73046875
T1200886,38791.5
T1203600,45561.0625
T1201679,47248.84765625
T1204530,52037.640625
T1192157,33767.328125
T1199691,51440.8671875
T1200839,29392.744140625
T1200854,34586.73046875
T1207648,41359.69921875
T1205414,26411.974609375
T1194971,21685.708984375
T1197147,34655.67578125
T1198643,45689.3984375
T1196714,40426.67578125
T1201534,27620.49609375
T1204780,26731.111328125
T1195532,53152.9296875
T1201445,47798.6796875
T1191445,64629.5390625
T1193115,43879.08984375
T1205509,34615.36328125
T1209256,23206.1171875
T1191333,30804.6015625
T1205232,20236.171875
T1196253,46530.66015625
T1197526,48241.5
T1193806,32268.916015625
T1206503,47948.70703125
T1189611,24345.759765625
T1190545,32765.978515625
T1196776,25239.025390625
T1189836,26503.24609375
T1202565,34465.7265625
T1188802,27772.3984375
T1202254,77548.453125
T1194979,65434.6484375
T1208509,31653.548828125
T1192476,44812.3359375
T1189719,36351.64453125
T1210391,26411.974609375
T1200953,34715.578125
T1204803,77235.515625
T1207474,36221.09375
T1208768,33009.74609375
T1199368,37356.10546875
T1197645,42139.609375
T1200685,76517.4609375
T1207848,27250.369140625
T1209822,64915.57421875
T1189048,39113.265625
T1192934,27684.583984375
T1192261,38320.16796875
T1191683,18117.7578125
T1206613,34323.87890625
T1203312,38178.79296875
T1196301,47880.61328125
T1195124,37640.359375
T1206365,34204.515625
T1197763,41292.9609375
T1189229,14441.1650390625
T1208885,38802.12890625
T1206442,34814.11328125
T1198980,51356.703125
T1207788,38799.82421875
T1207826,63051.76953125
T1209773,27537.205078125
T1199625,63543.46484375
T1196560,73387.484375
T1189498,25424.115234375
T1204283,58755.25
T1201183,41414.66015625
T1206429,58707.0390625
T1205053,29074.189453125
T1204784,17974.328125
T1200419,25434.90625
T1198495,51863.46484375
T1193048,27613.580078125
T1198833,37008.82421875
T1200147,50271.36328125
T1199535,58973.14453125
T1195168,48040.578125
T1193235,51716.359375
T1196394,28984.099609375
T1206313,69942.4921875
T1206382,30717.314453125
T1207113,41457.51953125
T1192664,22065.044921875
T1206978,75461.5078125
T1190704,58135.98046875
T1207623,29540.0703125
T1199651,36093.21484375
T1199950,33267.0234375
T1208091,38973.16796875
T1196864,47404.09765625
T1207786,40502.47265625
T1193995,51022.58984375
T1203415,56217.16015625
T1195772,65537.1796875
T1197143,24607.76953125
T1204781,30370.78515625
T1189180,29983.017578125
T1207332,54416.75
T1189347,29980.78515625
T1199092,39443.078125
T1203816,48244.640625
T1209748,36191.96484375
T1208829,35546.75390625
T1194219,30965.193359375
T1191360,58533.578125
T1191815,47693.2890625
T1205536,39674.92578125
T1196516,43541.0703125
T1194546,52221.328125
T1204219,70294.4609375
T1202172,40494.80859375
T1210082,24276.173828125
T1202928,63333.98046875
T1201607,65459.296875
T1193197,40440.52734375
T1195171,46348.96484375
