ID,Sales
T1203909,51691.1796875
T1203719,80518.28125
T1204831,33625.265625
T1198331,72949.859375
T1191751,23179.228515625
T1203350,69039.5
T1207648,43442.6875
T1203904,65887.65625
T1208996,49336.67578125
T1193185,52487.5703125
T1200662,49375.8203125
T1208631,30660.634765625
T1195359,29564.5
T1197042,43410.0703125
T1194524,33833.59765625
T1203985,55662.4453125
T1205761,28760.884765625
T1206687,46134.7890625
T1200856,33731.06640625
T1201933,52926.8125
T1210080,37827.9140625
T1200040,39435.53515625
T1207294,43345.0
T1204255,35464.125
T1203658,53256.28515625
T1195154,31536.943359375
T1207824,36017.82421875
T1208983,44608.80078125
T1198386,34101.96484375
T1190221,71794.53125
T1205178,41805.890625
T1196294,21000.333984375
T1199126,39198.75
T1193208,19328.849609375
T1198132,65208.48046875
T1203508,35090.64453125
T1192911,34244.7578125
T1191372,55276.421875
T1207908,47886.7734375
T1194539,48147.30859375
T1202393,40837.14453125
T1204156,51810.625
T1196528,31180.08203125
T1197666,29097.33984375
T1203285,31948.26171875
T1189430,38987.25
T1203922,31793.205078125
T1197345,33789.953125
T1197036,25336.96875
T1202623,42193.72265625
T1203419,69098.1484375
T1209657,47022.59765625
T1203809,45950.125
T1198233,25714.353515625
T1204595,58502.5703125
T1189749,40461.42578125
T1203283,42821.79296875
T1193727,49304.34765625
T1190594,39864.7109375
T1200385,40300.87890625
T1199147,83200.03125
T1190082,34785.82421875
T1206133,49866.703125
T1193318,31927.591796875
T1188681,28889.966796875
T1209674,24797.30859375
T1200521,32864.80078125
T1200857,45215.6796875
T1210097,49887.26953125
T1190403,39970.8125
T1191983,45119.23046875
T1194243,31375.951171875
T1189167,32631.78515625
T1202992,72494.6015625
T1197459,41537.60546875
T1199285,51336.609375
T1189300,39622.7578125
T1202961,40730.02734375
T1202007,38614.92578125
T1200556,42954.859375
T1196406,56055.82421875
T1203826,85596.140625
T1191706,47819.640625
T1205303,47430.73828125
T1205021,28352.8046875
T1202923,37058.2578125
T1193628,51139.94921875
T1210078,21455.787109375
T1191436,57056.8125
T1189111,34821.8046875
T1200362,40680.5703125
T1191693,39782.33203125
T1189966,30477.599609375
T1202821,45269.37890625
T1207588,46243.82421875
T1195343,47355.0
T1198745,37183.15234375
T1209311,72214.8984375
T1197767,29182.447265625
T1208876,31046.8046875
T1205221,22408.1953125
T1192354,41196.57421875
T1204542,22752.552734375
T1202048,95958.140625
T1189879,28836.671875
T1208890,22667.263671875
T1202224,57720.41796875
T1198477,48027.828125
T1201657,65565.515625
T1203351,58292.8671875
T1192328,47791.6484375
T1197195,32409.1796875
T1199869,55527.68359375
T1197760,29662.376953125
T1209191,40774.1171875
T1199093,46021.46875
T1200840,69007.53125
T1192338,36479.26953125
T1204913,40809.09375
T1188991,27476.75
T1202345,78244.5390625
T1189491,40233.34375
T1202114,43441.48046875
T1208556,41906.66796875
T1193797,51711.33984375
T1192498,31993.84375
T1195596,69491.140625
T1197773,21880.16796875
T1201218,32530.18359375
T1191248,57184.7578125
T1194175,49077.23828125
T1204726,37527.5
T1198847,37149.28515625
T1188690,42486.0703125
T1208809,52976.6875
T1192069,47965.2421875
T1202443,40464.71875
T1199925,36939.1328125
T1210070,23516.96484375
T1195738,32510.705078125
T1188502,42565.77734375
T1198075,36873.5234375
T1198077,42085.703125
T1194000,35476.23046875
T1199677,33754.55078125
T1205533,26787.056640625
T1200260,45863.2578125
T1194126,80080.8125
T1194229,35246.37890625
T1206981,20821.07421875
T1189871,20187.994140625
T1201173,48497.66015625
T1208398,46284.4375
T1192123,44833.2578125
T1200608,34597.39453125
T1200131,35863.40234375
T1192211,20922.30859375
T1201103,35714.75
T1197838,26142.955078125
T1207087,32513.18359375
T1207018,62750.7578125
T1205337,28768.28515625
T1189190,48196.45703125
T1209598,46896.609375
T1206780,86478.4375
T1193945,42220.6171875
T1190450,48964.328125
T1206052,35423.79296875
T1197829,44500.125
T1204707,37469.5546875
T1191146,54682.05859375
T1188936,42812.16796875
T1209749,30061.041015625
T1210353,21737.50390625
T1203083,34403.37890625
T1195917,55817.73828125
T1198159,64656.5703125
T1206788,65101.16015625
T1190484,39022.21875
T1197515,49269.91796875
T1189225,18434.048828125
T1201427,57904.7578125
T1205239,31923.205078125
T1191839,33751.7265625
T1208263,43504.83984375
T1199295,27131.8046875
T1205839,30809.580078125
T1202977,42033.67578125
T1191081,59835.75390625
T1199956,86062.6796875
T1195505,35725.3203125
T1198001,42848.08984375
T1207865,43579.16796875
T1210510,38855.2578125
T1209811,37333.3125
T1189710,30340.09765625
T1203774,49951.30078125
T1195856,47071.0
T1208296,117005.6796875
T1205521,40412.85546875
T1196002,34980.27734375
T1203929,38757.6328125
T1204773,61138.54296875
T1198281,25439.03515625
T1190536,77086.2578125
T1207821,87348.4609375
T1198862,76040.03125
T1188824,55503.6171875
T1190583,79876.2421875
T1189933,34376.05078125
T1191370,80375.953125
T1200825,69206.578125
T1206586,49621.4296875
T1198274,28012.517578125
T1201372,36095.10546875
T1208793,30161.974609375
T1207459,65012.77734375
T1190378,68626.140625
T1192126,38772.390625
T1189884,52769.59765625
T1203295,38673.40234375
T1206370,82389.234375
T1196771,38343.359375
T1194557,49056.6796875
T1208446,42970.96875
T1203554,38963.140625
T1199153,30921.87890625
T1199385,26501.931640625
T1202581,51795.1171875
T1189683,45376.30078125
T1207721,31984.9375
T1194345,36271.76953125
T1197025,25059.05859375
T1201839,62952.046875
T1209764,31982.71484375
T1196594,36725.8828125
T1210454,26143.751953125
T1198691,82773.8515625
T1203262,56679.3984375
T1205248,33393.75390625
T1196311,43683.6875
T1194568,57554.94921875
T1195899,32441.13671875
T1203428,38228.6953125
T1188943,53162.16796875
T1198069,28006.18359375
T1191046,49430.98828125
T1194169,69289.015625
T1208679,36583.77734375
T1192417,78798.171875
T1193975,57702.98828125
T1189535,40817.171875
T1205012,50201.53515625
T1206277,34114.84765625
T1190921,60841.37890625
T1209485,35603.15234375
T1194315,39958.0
T1192041,36110.5859375
T1207791,64292.16015625
T1190205,59868.69921875
T1190482,47734.37890625
T1191600,58402.79296875
T1198166,51232.04296875
T1192000,48913.69921875
T1188895,47168.01953125
T1202038,26153.322265625
T1190635,66256.375
T1193227,29633.654296875
T1200555,41543.5
T1207937,77588.8671875
T1208570,47337.78515625
T1210536,28702.041015625
T1196273,39040.25390625
T1198135,51122.8984375
T1188636,27306.232421875
T1203631,49419.3203125
T1197416,37949.09765625
T1198473,20548.421875
T1208503,31028.1015625
T1195614,61368.3203125
T1188746,47287.6953125
T1195883,56802.6328125
T1192406,37192.6875
T1209533,51391.83984375
T1209952,35975.75
T1200600,30996.46875
T1199241,105755.734375
T1201030,28204.021484375
T1189568,35883.0
T1193915,59710.23828125
T1197395,79365.359375
T1198748,26577.591796875
T1207248,54044.9921875
T1193309,31722.443359375
T1194128,37459.69921875
T1194037,42092.1328125
T1199812,32987.16015625
T1195805,37543.7578125
T1188742,53217.109375
T1189136,37663.91796875
T1210440,28458.1640625
T1207139,46530.34765625
T1209051,20339.7578125
T1204798,24928.8828125
T1191185,46553.23046875
T1205387,57208.796875
T1196539,38895.5
T1195319,57448.5390625
T1205554,30497.15625
T1196565,73875.0859375
T1199552,67132.890625
T1199957,37956.67578125
T1192750,21179.044921875
T1189602,28426.77734375
T1192946,49112.73828125
T1189023,35764.4609375
T1204005,85796.8359375
T1189294,26015.896484375
T1203972,62505.62890625
T1200677,37988.078125
T1189957,42941.078125
T1190025,23643.619140625
T1194265,41521.08984375
T1204666,35920.41015625
T1193154,35341.07421875
T1188378,34104.5625
T1192777,37538.6796875
T1203698,26338.87109375
T1202129,51385.1171875
T1209291,34659.8984375
T1206204,28725.794921875
T1194604,47409.5
T1189340,29718.904296875
T1188376,74136.0546875
T1192944,39341.71484375
T1198957,45958.6171875
T1193408,37841.0546875
T1205400,39878.578125
T1210400,30236.83984375
T1206375,25147.57421875
T1188549,32540.888671875
T1189965,39837.1953125
T1203414,46767.19921875
T1189763,33724.30859375
T1197455,51499.8203125
T1189396,31952.2734375
T1210443,40143.890625
T1208951,27182.08203125
T1193488,73098.359375
T1188832,41486.078125
T1204525,33972.2734375
T1194970,30948.607421875
T1205577,43259.23046875
T1204152,49926.8984375
T1204372,30936.4921875
T1203404,72075.0859375
T1201659,54178.125
T1205274,56669.7421875
T1199679,42957.62890625
T1196041,49229.828125
T1195443,35020.4375
T1193490,66117.4609375
T1204860,35190.03515625
T1201912,27452.029296875
T1197629,41551.3203125
T1204658,71056.1796875
T1192761,40745.5546875
T1189530,32741.80859375
T1210059,23675.287109375
T1190395,71594.2890625
T1204557,22707.619140625
T1199654,35381.5234375
T1198843,37924.95703125
T1189728,26817.705078125
T1199645,48316.3671875
T1201740,46682.80859375
T1189435,31381.40234375
T1192774,77375.3515625
T1206383,43436.22265625
T1196077,54515.85546875
T1191711,38218.41796875
T1203359,38125.48828125
T1200338,125639.40625
T1209666,51249.890625
T1192216,45641.3828125
T1203842,56240.72265625
T1206292,47434.84765625
T1206726,54645.1796875
T1209534,36159.734375
T1191394,28769.0234375
T1189093,34519.8203125
T1207663,37010.50390625
T1196349,82942.5390625
T1198833,42103.9375
T1197844,35653.40234375
T1203973,84972.140625
T1197929,22518.94921875
T1202179,37924.46875
T1208769,113178.140625
T1189381,44316.62890625
T1206558,43157.5390625
T1208257,50482.140625
T1192764,27780.875
T1193889,41668.29296875
T1190445,43025.19921875
T1209409,35520.16796875
T1201763,27112.0390625
T1198610,34752.3828125
T1189947,18890.431640625
T1204009,44594.34375
T1193766,78397.0390625
T1196094,56154.27734375
T1201795,32327.767578125
T1209572,33181.01953125
T1191453,82719.328125
T1191454,59718.18359375
T1199646,25250.064453125
T1207874,56349.86328125
T1208326,25355.779296875
T1203405,36958.1484375
T1206574,32618.583984375
T1198764,88816.1796875
T1201164,44259.3203125
T1207546,66877.875
T1207367,30677.8671875
T1189145,28328.4140625
T1207909,49543.73828125
T1196230,57635.625
T1205818,27931.669921875
T1210241,29005.7421875
T1209281,84804.140625
T1202300,46812.55078125
T1188366,33610.609375
T1207229,58687.2890625
T1201043,47275.21484375
T1207114,40827.25390625
T1204959,69976.8515625
T1204852,49498.76953125
T1197370,18093.36328125
T1189013,34385.10546875
T1188684,22970.62890625
T1203064,79802.21875
T1189370,33867.91796875
T1209192,33268.98828125
T1196154,53439.3828125
T1206343,62667.78515625
T1188358,23619.212890625
T1191314,37208.9375
T1206033,34535.08984375
T1196143,56439.953125
T1194381,31112.005859375
T1201985,46673.97265625
T1194090,25270.103515625
T1204809,21996.525390625
T1189068,30943.544921875
T1206911,65818.0390625
T1205527,45879.0078125
T1192537,69852.515625
T1195871,60284.08203125
T1203849,55895.5703125
T1188601,48347.75
T1202188,38361.48046875
T1205063,48867.3984375
T1195730,37377.15234375
T1200690,30074.478515625
T1193764,33804.7734375
T1191082,112863.0
T1188902,73899.9375
T1192584,51692.33984375
T1195086,63080.77734375
T1192884,53085.5
T1209368,90476.859375
T1196005,22617.0546875
T1198068,24898.419921875
T1189898,45178.71484375
T1208154,26857.126953125
T1204426,38779.4140625
T1204476,49040.55859375
T1198809,63750.234375
T1192771,55294.01953125
T1200759,41728.1484375
T1196864,46087.875
T1210295,41747.09765625
T1205291,21075.205078125
T1202051,41881.69921875
T1206861,68076.296875
T1198450,35636.5078125
T1194186,26573.49609375
T1202113,44668.62890625
T1203459,80877.2109375
T1190320,39638.21484375
T1198772,31652.71875
T1188945,63732.38671875
T1196458,54906.91015625
T1208536,32609.109375
T1191719,35191.0390625
T1188622,37896.16015625
T1198755,37013.64453125
T1206742,65381.19921875
T1209906,32280.46484375
T1202938,26561.107421875
T1209014,39182.95703125
T1190143,28778.47265625
T1204645,59196.12890625
T1201816,40921.41796875
T1199277,46884.08203125
T1194222,32670.47265625
T1191928,29904.478515625
T1203203,99995.796875
T1193462,35730.40625
T1209392,61963.52734375
T1209904,37371.625
T1208653,69391.1796875
T1203549,53141.7421875
T1204232,44579.2421875
T1201482,44557.5390625
T1209931,28595.814453125
T1196975,31816.357421875
T1208341,62737.296875
T1203514,41700.83984375
T1209872,28565.236328125
T1208555,55235.1484375
T1200489,44097.93359375
T1208156,24547.697265625
T1193642,50379.04296875
T1206953,88703.6015625
T1200092,47287.59765625
T1201921,31730.53515625
T1191261,53769.77734375
T1199475,94828.375
T1194687,31786.9140625
T1208665,32104.947265625
T1209242,37467.15234375
T1194071,59270.703125
T1207577,45309.52734375
T1201642,47752.29296875
T1192715,29734.28515625
T1195045,39403.2578125
T1191562,47715.20703125
T1207255,34546.0390625
T1204876,90202.765625
T1202160,27160.439453125
T1196268,55080.66796875
T1205976,23954.875
T1194204,26470.201171875
T1197934,68102.671875
T1199494,102703.6171875
T1200563,67869.4921875
T1197264,21983.26953125
T1200062,32282.197265625
T1208275,21080.18359375
T1206130,41179.8046875
T1205973,32426.5234375
T1192547,54570.2734375
T1205365,27822.626953125
T1209743,47659.83984375
T1198445,29884.94921875
T1200781,23119.724609375
T1195224,40567.59765625
T1204935,41196.64453125
T1190207,48371.09375
T1203848,28129.189453125
T1198186,29979.048828125
T1204917,45346.5
T1207886,26347.3203125
T1194875,37365.265625
T1200132,83286.8671875
T1197312,44270.16015625
T1193031,30811.455078125
T1193530,29869.240234375
T1191376,69522.21875
T1189484,24004.96484375
T1202487,37737.9453125
T1206899,55874.09765625
T1188545,38878.703125
T1210248,72686.40625
T1206239,65658.2890625
T1190328,56458.98828125
T1194275,24891.71484375
T1203779,45383.0546875
T1202922,72924.140625
T1199102,68103.0859375
T1199655,43975.48046875
T1202491,25716.392578125
T1205364,43607.125
T1195399,23932.77734375
T1188404,27294.93359375
T1204340,31108.216796875
T1207623,31208.814453125
T1207958,79156.0546875
T1208689,40209.98046875
T1188534,38890.71875
T1208524,29809.2734375
T1210502,67197.7578125
T1188385,51503.3984375
T1189767,36599.703125
T1192309,41174.828125
T1207826,70073.015625
T1202090,29209.859375
T1202330,70816.734375
T1198938,42675.01953125
T1208406,44506.01953125
T1194369,24738.455078125
T1200254,65413.91796875
T1201438,69059.296875
T1189410,29215.759765625
T1201964,35272.3359375
T1203905,60599.6640625
T1188753,61737.27734375
T1206360,51918.45703125
T1195741,45609.26953125
T1192924,30848.982421875
T1199505,63678.0
T1189413,61422.70703125
T1209141,36393.98046875
T1195890,59736.70703125
T1201264,51458.203125
T1188511,37034.98828125
T1190535,57535.6875
T1207672,44273.7734375
T1206944,46298.26953125
T1196459,61905.80859375
T1191272,54631.390625
T1206563,73204.859375
T1206386,48371.578125
T1207153,40427.49609375
T1203202,38721.5
T1188428,39205.73046875
T1202243,55599.9375
T1199311,55692.05859375
T1196976,46415.2421875
T1210343,44356.3671875
T1188670,99055.46875
T1206875,21578.74609375
T1199734,54705.0390625
T1197775,31478.14453125
T1196922,18792.66796875
T1209928,42793.69921875
T1194533,22741.548828125
T1203309,59038.70703125
T1197028,19085.947265625
T1191095,96037.015625
T1203054,53369.3125
T1198652,83757.515625
T1196818,34718.265625
T1201605,88174.0390625
T1198692,73580.1171875
T1206155,30334.849609375
T1207402,51320.625
T1195285,37411.25390625
T1207093,33282.453125
T1209678,64883.0078125
T1202383,58625.296875
T1194778,32679.240234375
T1202056,28201.44921875
T1190468,69819.546875
T1202769,66524.5859375
T1200347,29601.2265625
T1206180,56421.6875
T1195915,62280.83984375
T1201863,54739.0625
T1198871,48999.33984375
T1205826,47975.484375
T1207334,91760.640625
T1197783,31797.154296875
T1198259,46613.92578125
T1207670,51036.44921875
T1208382,80951.625
T1191066,84018.8984375
T1203132,44263.359375
T1198181,38185.140625
T1192072,36566.28515625
T1197516,50718.640625
T1200894,36536.78125
T1195270,48776.47265625
T1198447,56356.73046875
T1202510,46661.34765625
T1202688,41103.0078125
T1194082,43192.96484375
T1204871,33389.08984375
T1203881,79649.578125
T1192912,30967.87890625
T1209818,34145.203125
T1198780,26356.833984375
T1208430,30462.068359375
T1198071,66985.890625
T1206222,31682.50390625
T1199559,100243.765625
T1188480,49180.71875
T1207282,37843.8359375
T1199134,38873.6640625
T1205359,61068.25
T1199125,24931.5546875
T1200954,48809.76953125
T1193985,30394.09375
T1192158,44388.640625
T1203159,51062.734375
T1201131,20409.5625
T1198694,11575.34765625
T1196735,37248.0625
T1210039,42712.078125
T1189804,47967.734375
T1202733,32625.466796875
T1199034,73132.7734375
T1210286,45398.6796875
T1204352,39564.359375
T1201167,45337.85546875
T1190115,30929.923828125
T1207257,42004.890625
T1200576,25583.8203125
T1195802,38731.30078125
T1191319,49868.83203125
T1193775,58330.33984375
T1196442,51449.1484375
T1192213,58412.609375
T1197856,48552.21484375
T1197373,40739.84765625
T1210177,49514.84375
T1202307,62478.41015625
T1205650,23798.681640625
T1195779,18525.798828125
T1202872,40305.234375
T1209914,33108.07421875
T1192332,51619.625
T1199544,54789.58984375
T1207048,47959.84765625
T1203671,57023.98828125
T1193477,34468.40234375
T1207117,51788.23828125
T1198103,36512.8359375
T1196962,26728.939453125
T1188619,26197.64453125
T1208262,51069.9296875
T1196079,62847.95703125
T1192866,39454.6875
T1208436,24521.1796875
T1189285,27549.65234375
T1201454,78618.4375
T1206129,40876.85546875
T1193820,36711.78515625
T1189415,26357.583984375
T1203942,39724.5625
T1198619,53255.4375
T1190693,34984.86328125
T1198179,20681.111328125
T1198820,76146.6953125
T1200407,40752.47265625
T1201179,60732.69921875
T1196602,56188.9296875
T1197055,51743.41796875
T1207071,34464.03515625
T1195506,29637.9140625
T1191461,27157.359375
T1199969,46729.10546875
T1201798,37138.0078125
T1207543,52006.484375
T1205788,51156.79296875
T1208085,18936.341796875
T1193665,44940.04296875
T1209663,24928.181640625
T1207443,41158.02734375
T1210399,45299.359375
T1196304,37770.21875
T1195150,32374.16015625
T1207952,24474.833984375
T1191894,37260.6015625
T1192371,39762.60546875
T1197086,43403.46875
T1206973,50233.8984375
T1209144,30162.2734375
T1199380,38768.23828125
T1200173,35899.6796875
T1206078,51362.875
T1194355,48633.53515625
T1188507,42833.23046875
T1194312,36452.3984375
T1200235,72634.875
T1198349,73368.1484375
T1188920,39317.1796875
T1189681,30891.921875
T1193257,68861.0703125
T1190545,36053.734375
T1198342,65801.9609375
T1203754,42087.0703125
T1206758,61210.7421875
T1189781,33407.32421875
T1205110,90613.28125
T1193401,39398.484375
T1188465,51185.48828125
T1206938,41573.10546875
T1208733,66402.96875
T1191274,46310.1171875
T1209262,26423.142578125
T1209207,70523.6796875
T1189962,57746.22265625
T1203561,41137.05078125
T1197587,55251.91796875
T1199162,81384.2109375
T1192341,42160.125
T1202952,36905.9375
T1188741,33084.2109375
T1198962,63626.02734375
T1202044,37644.98046875
T1205486,38030.0703125
T1193019,23316.484375
T1189815,48955.57421875
T1207061,93910.65625
T1198931,84011.0390625
T1199077,51146.3203125
T1204967,65655.7265625
T1188788,46971.52734375
T1208417,57661.93359375
T1204258,70813.8671875
T1188474,44414.91796875
T1200276,36786.05859375
T1195291,33169.6953125
T1188816,39473.19921875
T1208132,38453.2578125
T1201154,34490.28515625
T1197945,47798.12890625
T1197809,59309.16796875
T1206001,64035.75
T1198724,46040.640625
T1209259,51163.93359375
T1193424,66107.453125
T1203713,40196.703125
T1208839,35549.64453125
T1193213,28146.9453125
T1208189,44891.57421875
T1199453,32109.599609375
T1207186,37973.07421875
T1196944,115767.46875
T1194509,48512.51953125
T1210534,30380.982421875
T1196988,33175.75390625
T1206448,49640.58984375
T1207764,41240.05859375
T1200558,22177.8046875
T1189079,33316.0390625
T1208149,70497.515625
T1206469,51369.9375
T1206852,46441.5625
T1200929,44842.91796875
T1201907,32833.1875
T1198110,37816.6875
T1193177,21365.8828125
T1202185,44938.58984375
T1202682,48865.42578125
T1199253,57094.45703125
T1195967,44612.71484375
T1191113,61593.578125
T1208272,23266.775390625
T1200596,21864.677734375
T1210478,75055.078125
T1197333,25621.642578125
T1195818,34715.1796875
T1199113,75926.453125
T1202389,46407.80859375
T1206711,27139.330078125
T1202558,23085.666015625
T1190029,53604.54296875
T1188933,35059.078125
T1206889,81887.328125
T1201327,47960.6640625
T1204046,49475.8203125
T1203225,27153.59765625
T1190493,65360.6640625
T1189918,115062.109375
T1190845,59065.8671875
T1190133,56957.5
T1208542,50706.9921875
T1203836,25223.19921875
T1191489,63119.08984375
T1191352,49968.71875
T1208060,47662.359375
T1196243,30980.2734375
T1189759,42360.1640625
T1199301,49223.0625
T1204928,34057.08984375
T1197759,61351.828125
T1203219,39210.4140625
T1202206,27706.6328125
T1204368,80261.828125
T1189393,27282.4375
T1206777,51792.14453125
T1208712,32322.939453125
T1206669,94255.15625
T1209989,32273.443359375
T1202563,37883.37890625
T1197554,30183.09375
T1189057,41583.33984375
T1192304,69980.3671875
T1196886,51785.8203125
T1197806,110694.8984375
T1206134,46498.68359375
T1190623,45065.8203125
T1194674,78539.65625
T1189732,37337.875
T1189904,33002.69921875
T1205120,41892.1796875
T1208648,44916.23046875
T1207684,53215.7578125
T1194306,39523.6171875
T1198344,21461.1640625
T1188346,111113.390625
T1195238,29472.71484375
T1200810,37690.1875
T1198247,29867.9375
T1209058,22026.939453125
T1191313,66896.546875
T1206555,46814.55078125
T1191253,58704.625
T1200306,52278.08203125
T1192894,40712.0859375
T1197069,50200.328125
T1194693,79227.6875
T1190200,33899.83984375
T1203678,101668.5390625
T1209289,30934.419921875
T1209630,73065.296875
T1210463,40312.34375
T1204052,60948.234375
T1193531,34197.36328125
T1192168,39908.7109375
T1201479,68142.5078125
T1200739,21237.173828125
T1193041,56244.875
T1199232,42879.90234375
T1200530,72905.765625
T1206258,24643.1640625
T1208037,22641.0546875
T1200198,35413.46484375
T1207677,40860.8359375
T1197968,29501.03125
T1196182,37392.41796875
T1206520,50245.95703125
T1209033,32712.8125
T1192968,67391.8671875
T1197906,40213.16796875
T1206453,86944.890625
T1209686,35373.40625
T1191762,54671.94921875
T1197237,18498.728515625
T1193249,37409.80078125
T1194912,43722.80859375
T1192862,35160.234375
T1194149,54459.05859375
T1189421,31044.474609375
T1192562,40813.546875
T1205456,58364.3828125
T1204003,50010.515625
T1196477,70473.7578125
T1188482,51178.98046875
T1207207,38947.8125
T1208779,31658.4375
T1199222,51226.20703125
T1189734,21974.47265625
T1203786,34816.51953125
T1201457,51553.18359375
T1188653,59396.2578125
T1195364,60080.34375
T1205849,39126.03515625
T1201421,55990.21875
T1209194,70720.6484375
T1207323,88856.546875
T1204140,40496.390625
T1206502,33632.96484375
T1193954,90957.6796875
T1201849,41939.3828125
T1192760,30159.44140625
T1194112,59311.90234375
T1193204,48708.984375
T1199988,44196.0859375
T1190437,48246.6171875
T1192094,54580.34765625
T1206216,77464.859375
T1202964,48724.3984375
T1198939,34010.46875
T1194772,43679.73046875
